"","x"
"708",1179.08820019847
"709",932.975268618668
"710",1061.04523190688
"711",1020.32494548458
"712",1208.70736802688
"713",791.583471231404
"714",1205.96206415079
"715",794.211003437592
"716",742.525738271884
"717",777.531289675023
"718",949.150032880502
"719",700.752865282812
"720",1074.00037814276
"721",761.665443431204
"722",938.537114650773
"723",931.956120766901
"724",1230.62920518313
"725",821.979418698811
"726",1220.30282961418
"727",757.016373794122
"728",604.01866425243
"729",1141.10134320975
"730",1282.66955017121
"731",1260.3785504561
"732",1302.7346837583
"733",1051.14399364387
"734",1205.90725699508
"735",1004.95371126951
"736",1021.27095061728
"737",965.639185859929
"738",1011.52131190593
"739",827.116815044194
"740",992.160970845137
"741",1071.87015052955
"742",988.463687482168
"743",860.137034921105
"744",877.528816719696
"745",868.909854601555
"746",810.724869734692
"747",1279.30744351903
"748",1050.04108715444
"749",1079.45049652177
"750",1084.44038322184
"751",1125.10218037239
"752",927.212238685662
"753",1015.62935210992
"754",1362.34036853175
"755",782.839193468057
"756",1161.63272924511
"757",939.824186121006
"758",1198.08824281357
"759",1461.00197268313
"760",879.454473932558
"761",898.221589393876
"762",1488.40955489763
"763",816.727061821934
"764",971.686976692903
"765",997.982477790683
"766",874.523622992706
"767",1073.86608367062
"768",761.727785745176
"769",742.367810488093
"770",1048.89781744041
"771",906.077723843631
"772",1019.86171157804
"773",1061.97157832212
"774",1033.16080636451
"775",1138.56148795697
"776",976.339511545076
"777",882.773228954513
"778",1059.63070290428
"779",904.032757809147
"780",879.065422287473
"781",946.478952104887
"782",1008.02088215952
"783",1025.7859877968
"784",957.894675678636
"785",826.112178008899
"786",770.838520205888
"787",1123.895748821
"788",655.637355974047
"789",1193.67291687417
"790",814.598300524839
"791",1027.48299724506
"792",1153.78206198911
"793",1122.65398632914
"794",956.068884299005
"795",821.352000597704
"796",1073.37303550372
"797",1000.42553112738
"798",862.582130796016
"799",785.05759491042
"800",1136.88870960913
"801",909.049492389261
"802",839.44049183889
"803",989.32317709185
"804",934.935453589981
"805",876.558356679334
"806",1097.80020712903
"807",783.600218557421
"808",1071.82076641125
"809",1255.62612543385
"810",977.292889509939
"811",1073.02132078171
"812",1291.52851697011
"813",880.103428932769
"814",962.587279776796
"815",847.873225358927
"816",909.932657589933
"817",1049.25209149938
"818",1012.75850655176
"819",1132.18803023863
"820",838.937785746096
"821",943.612969202237
"822",1018.47784196908
"823",1056.79909944149
"824",1113.72344402797
"825",912.647201922851
"826",1021.73365117998
"827",1067.45196638886
"828",969.90628103177
"829",825.499846803118
"830",1209.9713140126
"831",1040.26978856298
"832",1041.68626645387
"833",958.931436384806
"834",995.368179034792
"835",1122.32860607891
"836",1039.56308983315
"837",1007.79239322386
"838",953.182337191685
"839",927.179740526419
"840",1062.84112210667
"841",937.664504003426
"842",829.532810409314
"843",814.511058908955
"844",1017.11270733962
"845",1051.23512635909
"846",1139.27631256592
"847",748.27192174716
"848",1015.09439414971
"849",1067.33386569592
"850",922.057232536779
"851",1153.61327310539
"852",1046.88022220583
"853",1030.79419258823
"854",927.252831255129
"855",787.98283148822
"856",1226.16724097443
"857",1064.14934361399
"858",1146.93127581925
"859",931.217918415625
"860",1081.92013045207
"861",833.589936711007
"862",1135.81936090132
"863",1120.63867238167
"864",1117.31356573983
"865",1140.83810898574
"866",1200.12645010862
"867",971.07034781839
"868",1054.44756350962
"869",893.761799300725
"870",1199.1404850507
"871",883.021390779391
"872",1029.6056967941
"873",1381.93091323999
"874",986.183439463398
"875",981.551999090814
"876",925.523340737608
"877",1051.88122409877
"878",1247.47687084579
"879",829.885194840491
"880",1150.27701460986
"881",857.734961555085
"882",1065.74763973888
"883",1223.12576375783
"884",1054.33780209369
"885",941.11403879196
"886",613.259658403675
"887",716.679459166629
"888",971.342385231043
"889",940.234342379751
"890",1055.70395673835
"891",1000.96182111301
"892",850.416533374244
"893",968.624789044047
"894",940.872590719747
"895",967.380042363707
"896",803.024591864284
"897",754.121328752999
"898",943.798296593735
"899",1039.33891976074
"900",1088.4770219069
"901",1188.90006736558
"902",1285.3098820925
"903",1208.1801773541
"904",941.416902779931
"905",997.757652816881
"906",1066.43212112462
"907",1119.94371380944
"908",744.394502303081
"909",1247.77380480871
"910",785.066388936428
"911",1006.2659863394
"912",935.413796742815
"913",865.010729001016
"914",1184.56874159016
"915",1004.39138893713
"916",1064.2994537443
"917",972.290630028237
"918",1129.98357877349
"919",1061.82415087353
"920",1017.54039448804
"921",1073.92736175617
"922",1337.91375874929
